id,crops_zone_id,attribute_value_id,created_at,updated_at,deleted_at
11722,127,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11723,127,314,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11724,127,364,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11725,127,343,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11726,127,844,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11727,127,1211,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11728,127,1166,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11729,127,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11730,127,1541,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11731,127,1287,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11732,127,1515,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11733,127,911,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11734,127,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11735,127,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11736,127,645,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11737,127,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11738,127,1506,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11739,127,557,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11740,127,478,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11741,127,485,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11742,127,345,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11743,127,1285,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11744,127,1271,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11745,127,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11746,127,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11747,127,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11748,127,862,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11749,127,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11750,127,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11751,127,488,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11752,127,254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11753,127,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11754,127,426,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11755,127,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11756,127,867,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11757,127,1172,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11758,127,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11759,128,877,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11760,128,1095,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11761,128,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11762,128,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11763,128,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11764,128,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11765,128,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11766,128,1230,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11767,128,917,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11768,128,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11769,128,1480,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11770,128,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11771,128,426,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11772,128,971,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11773,128,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11774,128,929,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11775,128,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11776,128,421,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11777,128,1282,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11778,128,934,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11779,128,449,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11780,128,519,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11781,128,1536,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11782,128,72,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11783,128,1538,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11784,128,1023,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11785,128,1535,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11786,128,1033,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11787,128,1015,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11788,128,610,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11789,128,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11790,128,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11791,128,488,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11792,128,58,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11793,128,498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11794,128,862,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11795,128,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11796,128,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11797,128,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11798,128,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11799,128,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11800,128,241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11801,128,334,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11802,128,53,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11803,128,1271,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11804,128,269,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11805,128,1286,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11806,128,345,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11807,128,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11808,128,29,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11809,128,457,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11810,128,1541,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11811,128,39,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11812,128,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11813,128,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11814,128,505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11815,128,1506,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11816,128,1515,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11817,128,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11818,128,878,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11819,128,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11820,128,313,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11821,128,343,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11822,128,791,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11823,128,844,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11824,128,411,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11825,128,645,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11826,128,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11827,128,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11828,128,318,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11829,128,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11830,128,366,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11831,128,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11832,128,349,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11833,128,416,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11834,128,867,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11835,128,898,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11836,128,1212,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11837,128,1411,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11838,128,1104,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11839,128,222,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11840,128,61,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11841,128,337,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11842,128,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11843,128,233,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11844,128,238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11845,128,1166,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11846,128,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11847,128,1172,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11848,128,1237,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11849,128,254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11850,128,848,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11851,128,300,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11852,128,364,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11853,128,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11854,128,556,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11855,129,318,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11856,129,848,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11857,129,1282,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11858,129,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11859,129,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11860,129,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11861,129,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11862,129,911,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11863,129,1172,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11864,129,498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11865,129,343,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11866,129,845,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11867,129,334,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11868,129,269,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11869,129,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11870,129,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11871,129,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11872,129,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11873,129,233,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11874,129,1271,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11875,129,311,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11876,129,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11877,129,222,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11878,129,41,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11879,129,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11880,129,478,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11881,129,872,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11882,129,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11883,129,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11884,129,1541,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11885,129,1229,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11886,129,557,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11887,129,1033,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11888,129,13,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11889,129,300,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11890,129,337,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11891,129,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11892,129,1538,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11893,129,1284,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11894,129,421,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11895,129,1366,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11896,129,364,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11897,129,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11898,129,411,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11899,129,925,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11900,129,866,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11901,129,877,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11902,129,505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11903,129,1502,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11904,129,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11905,129,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11906,129,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11907,129,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11908,129,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11909,129,1478,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11910,129,295,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11911,129,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11912,129,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11913,129,1499,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11914,129,1211,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11915,129,1240,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11916,129,1535,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11917,129,896,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11918,129,917,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11919,129,971,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11920,129,241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11921,129,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11922,129,1515,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11923,129,288,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11924,129,644,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11925,129,559,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11926,129,519,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11927,129,467,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11928,129,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11929,129,74,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11930,129,1117,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11931,129,934,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11932,129,349,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11933,129,238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11934,129,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11935,129,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11936,129,257,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11937,129,366,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11938,129,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11939,129,1166,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11940,129,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11941,129,488,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11942,129,862,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11943,129,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11944,129,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11945,129,426,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11946,129,376,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11947,129,1128,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11948,129,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11949,129,414,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11950,130,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11951,130,1499,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11952,130,73,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11953,130,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11954,130,364,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11955,130,848,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11956,130,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11957,130,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11958,130,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11959,130,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11960,130,1502,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11961,130,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11962,130,259,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11963,130,911,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11964,130,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11965,130,498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11966,130,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11967,130,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11968,130,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11969,130,318,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11970,130,421,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11971,130,337,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11972,130,924,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11973,130,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11974,130,269,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11975,130,519,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11976,130,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11977,130,1208,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11978,130,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11979,130,894,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11980,130,1271,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11981,130,505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11982,130,438,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11983,130,1420,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11984,130,1537,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11985,130,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11986,130,845,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11987,130,1282,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11988,130,415,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11989,130,301,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11990,130,934,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11991,130,222,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11992,130,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11993,130,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11994,130,241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11995,130,872,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11996,130,13,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11997,130,1283,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11998,130,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
11999,130,426,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12000,130,645,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12001,130,971,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12002,130,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12003,130,877,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12004,130,862,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12005,130,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12006,130,557,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12007,130,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12008,130,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12009,130,1515,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12010,130,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12011,130,488,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12012,130,922,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12013,130,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12014,130,1166,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12015,130,1227,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12016,130,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12017,130,343,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12018,130,376,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12019,130,1533,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12020,130,1478,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12021,130,313,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12022,130,349,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12023,130,46,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12024,130,1541,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12025,130,1084,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12026,130,1086,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12027,130,238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12028,130,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12029,130,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12030,130,433,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12031,130,1033,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12032,130,866,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12033,130,411,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12034,130,1238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
12035,130,333,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
